geometry,count
"{""type"":""Polygon"",""coordinates"":[[[116.328875,39.772519],[116.328848,39.769296],[116.33466,39.769226],[116.334202,39.77245]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.338804,39.88672],[116.338988,39.886734],[116.339042,39.886744],[116.339294,39.886723],[116.339478,39.886709],[116.339774,39.886706],[116.340367,39.886682],[116.340668,39.886671],[116.340902,39.886671],[116.340906,39.88628],[116.340911,39.885834],[116.340915,39.885588],[116.340933,39.885246],[116.340929,39.885156],[116.340753,39.885156],[116.34039,39.885156],[116.339985,39.885156],[116.339496,39.885156],[116.339258,39.885156],[116.339051,39.885156],[116.338862,39.885152],[116.338818,39.885152],[116.3388,39.885267],[116.338813,39.885924],[116.338795,39.886377]]]}",97
"{""type"":""Polygon"",""coordinates"":[[[116.285293,39.935803],[116.285019,39.935105],[116.28563,39.935029],[116.286092,39.934953],[116.286779,39.934839],[116.288392,39.934583],[116.288558,39.935105],[116.288572,39.935267],[116.287381,39.93543],[116.286124,39.935617]]]}",75
"{""type"":""Polygon"",""coordinates"":[[[116.551391,39.912576],[116.553062,39.912573],[116.554495,39.912642],[116.555389,39.912801],[116.556161,39.913026],[116.557235,39.913144],[116.557854,39.913126],[116.558479,39.913068],[116.559341,39.912881],[116.560114,39.912767],[116.561407,39.912359],[116.561969,39.91222],[116.561425,39.911241],[116.561515,39.910612],[116.561529,39.910463],[116.561497,39.910055],[116.561573,39.909844],[116.561551,39.90964],[116.562845,39.909674],[116.563181,39.908405],[116.563217,39.908135],[116.563307,39.908059],[116.564246,39.907931],[116.564143,39.907367],[116.558178,39.907983],[116.554737,39.908308],[116.5522,39.908561],[116.55189,39.910058],[116.551575,39.911632],[116.551459,39.912203]]]}",4
"{""type"":""Polygon"",""coordinates"":[[[116.696541,39.771727],[116.697524,39.771803],[116.697565,39.771806],[116.697884,39.771321],[116.698086,39.771345],[116.698126,39.771342],[116.698166,39.770964],[116.698211,39.770805],[116.697825,39.77076],[116.697475,39.770715],[116.697183,39.770676],[116.696828,39.770628],[116.69659,39.770611]]]}",19
"{""type"":""Polygon"",""coordinates"":[[[116.457629,39.892753],[116.457966,39.892733],[116.458109,39.892303],[116.458653,39.891784],[116.458626,39.8904],[116.457584,39.890394]]]}",91
"{""type"":""Polygon"",""coordinates"":[[[116.477815,39.93521],[116.478287,39.934045],[116.477474,39.933852],[116.476975,39.934923],[116.476962,39.935034],[116.477128,39.9351]]]}",49
"{""type"":""Polygon"",""coordinates"":[[[115.997031,40.465506],[115.997022,40.464885],[115.999425,40.464902],[116.001284,40.464944],[116.002412,40.464947],[116.001895,40.466038],[116.001594,40.466038],[116.001316,40.466004]]]}",27
"{""type"":""Polygon"",""coordinates"":[[[116.592473,40.050918],[116.595492,40.051208],[116.59639,40.049344],[116.596929,40.046168],[116.594665,40.046168],[116.594126,40.049206],[116.592815,40.04893]]]}",79
"{""type"":""Polygon"",""coordinates"":[[[116.506912,39.941123],[116.5083,39.941472],[116.508282,39.93935],[116.506975,39.939346]]]}",94
"{""type"":""Polygon"",""coordinates"":[[[116.43166,39.969709],[116.433389,39.969692],[116.433407,39.969021],[116.435082,39.968987],[116.435109,39.968254],[116.431691,39.968296]]]}",90
"{""type"":""Polygon"",""coordinates"":[[[116.405699,40.05108],[116.40573,40.050986],[116.406054,40.050406],[116.404917,40.050261],[116.40476,40.049847],[116.405173,40.049126],[116.404774,40.049005],[116.404801,40.048919],[116.405232,40.049012],[116.406355,40.047106],[116.409337,40.04798],[116.40821,40.049906],[116.407428,40.051211]]]}",30
"{""type"":""Polygon"",""coordinates"":[[[116.400661,39.862328],[116.403517,39.862369],[116.403544,39.861234],[116.403508,39.859988],[116.403508,39.859108],[116.403418,39.857385],[116.403481,39.855404],[116.40111,39.855418],[116.401011,39.855917],[116.400768,39.857419],[116.400724,39.857585],[116.400607,39.859136],[116.400652,39.859988],[116.400661,39.861199]]]}",10
"{""type"":""Polygon"",""coordinates"":[[[116.632774,40.038448],[116.633591,40.036791],[116.635586,40.037461],[116.634553,40.039097]]]}",81
"{""type"":""Polygon"",""coordinates"":[[[116.484623,39.912074],[116.485584,39.912011],[116.485602,39.911953],[116.486505,39.911998],[116.486469,39.911299],[116.484632,39.911257]]]}",44
"{""type"":""Polygon"",""coordinates"":[[[116.06118,39.718632],[116.061266,39.717765],[116.062133,39.715396],[116.064859,39.715875],[116.068093,39.716423],[116.069607,39.716665],[116.069315,39.718764],[116.069234,39.719434],[116.069243,39.719628],[116.06913,39.720377],[116.067635,39.720103],[116.066054,39.719749],[116.065771,39.719638],[116.064841,39.719406],[116.062878,39.718986],[116.061477,39.71883],[116.061131,39.71882]]]}",83
"{""type"":""Polygon"",""coordinates"":[[[116.39403,39.885374],[116.394641,39.885402],[116.395355,39.885419],[116.395943,39.885451],[116.396527,39.885475],[116.396779,39.885485],[116.396837,39.885482],[116.396842,39.884887],[116.396842,39.884111],[116.396864,39.883696],[116.396905,39.883084],[116.396963,39.882018],[116.396761,39.882018],[116.396644,39.882018],[116.396572,39.882008],[116.396545,39.881938],[116.39655,39.881876],[116.396536,39.881835],[116.396415,39.881807],[116.396253,39.881772],[116.396101,39.881776],[116.395948,39.881817],[116.395382,39.881762],[116.394874,39.881765],[116.394582,39.881776],[116.394587,39.881969],[116.394196,39.881952],[116.394124,39.88343],[116.394061,39.884561],[116.394034,39.885163]]]}",38
"{""type"":""Polygon"",""coordinates"":[[[116.680413,39.93377],[116.680615,39.933974],[116.68331,39.934019],[116.683575,39.934029],[116.683759,39.93321],[116.683965,39.932259],[116.684091,39.931304],[116.684114,39.931256],[116.682973,39.931208],[116.680952,39.931094],[116.680974,39.93016],[116.679681,39.930136],[116.67827,39.930094],[116.677722,39.930091],[116.677637,39.931322],[116.67885,39.93136],[116.67893,39.931377],[116.678751,39.932069],[116.678266,39.93294]]]}",33
"{""type"":""Polygon"",""coordinates"":[[[116.446239,39.965368],[116.446266,39.964158],[116.449127,39.964085],[116.449123,39.962012],[116.449114,39.961514],[116.448988,39.960812],[116.449891,39.96085],[116.450493,39.960951],[116.451072,39.961189],[116.451382,39.961396],[116.452738,39.96263],[116.450142,39.964507],[116.449693,39.964321],[116.449235,39.964227],[116.44809,39.964258],[116.44804,39.965361]]]}",26
"{""type"":""Polygon"",""coordinates"":[[[116.194366,39.841726],[116.192964,39.844454],[116.190827,39.844302],[116.191383,39.841753],[116.192515,39.841047],[116.193405,39.841331],[116.193773,39.840742],[116.194492,39.839655],[116.198238,39.841206],[116.199109,39.841747],[116.197824,39.842813]]]}",6
"{""type"":""Polygon"",""coordinates"":[[[116.475787,39.902755],[116.479151,39.902745],[116.479174,39.901946],[116.479304,39.901548],[116.478716,39.901458],[116.476789,39.900925],[116.475917,39.900929],[116.475751,39.901589]]]}",10
"{""type"":""Polygon"",""coordinates"":[[[116.183198,39.920759],[116.183198,39.918922],[116.187726,39.918805],[116.187555,39.920645]]]}",72
"{""type"":""Polygon"",""coordinates"":[[[116.464975,39.878854],[116.465568,39.878826],[116.465559,39.878245],[116.465213,39.878251],[116.464975,39.878317]]]}",44
"{""type"":""Polygon"",""coordinates"":[[[116.34018,39.960969],[116.340265,39.959936],[116.340629,39.959912],[116.340755,39.959103],[116.341442,39.959099],[116.341478,39.958591],[116.341788,39.958584],[116.341967,39.95846],[116.342412,39.958487],[116.342066,39.960575],[116.341047,39.960523],[116.341038,39.961004]]]}",77
"{""type"":""Polygon"",""coordinates"":[[[116.465669,39.937717],[116.465655,39.936694],[116.46721,39.936673],[116.467223,39.937655]]]}",74
"{""type"":""Polygon"",""coordinates"":[[[116.519643,39.925711],[116.52055,39.925669],[116.521875,39.92568],[116.522756,39.925711],[116.522976,39.92569],[116.523016,39.924504],[116.522688,39.924476],[116.522778,39.922899],[116.519562,39.922643],[116.519535,39.924124],[116.519567,39.925445]]]}",17
"{""type"":""Polygon"",""coordinates"":[[[116.227004,39.782453],[116.227067,39.781095],[116.227139,39.780651],[116.22731,39.779768],[116.228675,39.779809],[116.229582,39.779802],[116.231464,39.779785],[116.231415,39.781812],[116.231397,39.782467]]]}",4
"{""type"":""Polygon"",""coordinates"":[[[116.142624,39.74014],[116.142615,39.739541],[116.145247,39.739617],[116.145269,39.740102]]]}",44
"{""type"":""Polygon"",""coordinates"":[[[116.329171,39.781396],[116.330618,39.781351],[116.330613,39.780159],[116.33064,39.779902],[116.330963,39.77992],[116.33113,39.779674],[116.333744,39.779667],[116.333604,39.781247],[116.333474,39.782904],[116.329257,39.783319]]]}",71
"{""type"":""Polygon"",""coordinates"":[[[116.563427,39.92845],[116.566531,39.92837],[116.56658,39.92678],[116.566337,39.926517],[116.563449,39.926548]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.456782,39.966632],[116.457644,39.967399],[116.45901,39.966463],[116.458152,39.96573]]]}",3
"{""type"":""Polygon"",""coordinates"":[[[116.284412,40.157325],[116.285211,40.155402],[116.29273,40.157401],[116.291724,40.159379],[116.288706,40.158559],[116.287232,40.158173]]]}",12
"{""type"":""Polygon"",""coordinates"":[[[116.43321,39.994782],[116.433147,39.993048],[116.434072,39.992965],[116.434818,39.993739],[116.434818,39.994789]]]}",48
"{""type"":""Polygon"",""coordinates"":[[[116.449058,39.859796],[116.449035,39.858644],[116.450028,39.85864],[116.449898,39.859762]]]}",43
"{""type"":""Polygon"",""coordinates"":[[[116.345309,39.843219],[116.34406,39.840739],[116.346558,39.840684],[116.350322,39.840719],[116.350411,39.84218]]]}",50
"{""type"":""Polygon"",""coordinates"":[[[116.652926,39.902421],[116.652136,39.900539],[116.654301,39.899951],[116.655199,39.901785]]]}",91
"{""type"":""Polygon"",""coordinates"":[[[116.371772,39.802524],[116.372275,39.80023],[116.37448,39.800656],[116.374067,39.802853]]]}",97
"{""type"":""Polygon"",""coordinates"":[[[116.318704,40.063953],[116.319796,40.062624],[116.322095,40.063228],[116.322908,40.063504],[116.324665,40.064139],[116.324453,40.064836],[116.324485,40.064909],[116.323618,40.064743],[116.322185,40.064519],[116.320842,40.064284],[116.318691,40.063981]]]}",51
"{""type"":""Polygon"",""coordinates"":[[[116.453048,39.808035],[116.453034,39.806199],[116.458033,39.806164],[116.457925,39.808146]]]}",92
"{""type"":""Polygon"",""coordinates"":[[[116.658118,40.146835],[116.663104,40.146704],[116.663472,40.143112],[116.657902,40.14354]]]}",20
"{""type"":""Polygon"",""coordinates"":[[[116.33733,39.782553],[116.337698,39.778394],[116.341561,39.778318],[116.341668,39.78222]]]}",33
"{""type"":""Polygon"",""coordinates"":[[[116.295557,39.928915],[116.2958,39.92813],[116.296644,39.928106],[116.296819,39.928673],[116.296855,39.928964],[116.296702,39.929009],[116.296262,39.928998],[116.29597,39.928988]]]}",80
"{""type"":""Polygon"",""coordinates"":[[[116.35389,39.72127],[116.354002,39.721034],[116.354389,39.721089],[116.354537,39.720375],[116.356747,39.72076],[116.356491,39.721801]]]}",88
"{""type"":""Polygon"",""coordinates"":[[[116.35657,40.086076],[116.36054,40.086242],[116.360702,40.085386],[116.356615,40.085234]]]}",68
"{""type"":""Polygon"",""coordinates"":[[[116.34773,40.03924],[116.348453,40.038391],[116.348961,40.038663],[116.348849,40.038743],[116.348377,40.039178],[116.348188,40.039392]]]}",0
"{""type"":""Polygon"",""coordinates"":[[[115.989711,40.455311],[115.990326,40.454515],[115.990398,40.454148],[115.993425,40.454446],[115.993232,40.455585]]]}",8
"{""type"":""Polygon"",""coordinates"":[[[116.463045,39.817532],[116.466687,39.81758],[116.46693,39.817708],[116.466831,39.819402],[116.46706,39.819502],[116.466948,39.820957],[116.464451,39.82077],[116.464271,39.820767],[116.463063,39.820639],[116.463139,39.819461],[116.463166,39.818484],[116.462959,39.818498]]]}",85
"{""type"":""Polygon"",""coordinates"":[[[116.355042,39.876653],[116.353901,39.876618],[116.353407,39.87621],[116.352779,39.875801],[116.352051,39.875344],[116.351799,39.875019],[116.352671,39.874258],[116.353264,39.87432],[116.354225,39.874943],[116.354916,39.875621],[116.355042,39.876237],[116.35506,39.876625]]]}",44
"{""type"":""Polygon"",""coordinates"":[[[116.066494,39.697035],[116.066476,39.69481],[116.066934,39.694078],[116.072445,39.694689],[116.07231,39.695067],[116.072036,39.697038],[116.069993,39.697045],[116.069292,39.697038]]]}",99
"{""type"":""Polygon"",""coordinates"":[[[117.130963,40.154522],[117.130931,40.152136],[117.131753,40.152126],[117.132751,40.152157],[117.132719,40.154556]]]}",15
"{""type"":""Polygon"",""coordinates"":[[[116.427913,40.085575],[116.427886,40.080338],[116.434829,40.080241],[116.434856,40.085451]]]}",66
"{""type"":""Polygon"",""coordinates"":[[[116.644184,39.885254],[116.645433,39.885251],[116.646596,39.885244],[116.647553,39.885241],[116.647948,39.885234],[116.647917,39.884209],[116.647908,39.88224],[116.647732,39.882088],[116.647252,39.882092],[116.64625,39.882081],[116.644638,39.882088],[116.644198,39.882102],[116.644153,39.88413]]]}",27
"{""type"":""Polygon"",""coordinates"":[[[116.419958,39.989493],[116.421045,39.989517],[116.421018,39.98809],[116.419963,39.988125]]]}",80
"{""type"":""Polygon"",""coordinates"":[[[116.639586,40.319808],[116.639824,40.318461],[116.641585,40.318849],[116.642752,40.319104],[116.642577,40.320469],[116.642407,40.320489],[116.641355,40.320286],[116.640731,40.320059]]]}",33
"{""type"":""Polygon"",""coordinates"":[[[116.460056,39.935847],[116.461992,39.935802],[116.46196,39.934668],[116.461848,39.9336],[116.461767,39.932877],[116.461695,39.932628],[116.460352,39.932632],[116.460402,39.933413],[116.45967,39.933406],[116.459679,39.932635],[116.458637,39.932645],[116.458762,39.933648],[116.458794,39.934419],[116.459418,39.934399],[116.459468,39.935038],[116.459,39.93518],[116.459939,39.935695]]]}",55
"{""type"":""Polygon"",""coordinates"":[[[116.343848,39.881324],[116.343879,39.881123],[116.343911,39.880916],[116.343915,39.880874],[116.347005,39.881037],[116.347019,39.881085],[116.34696,39.881466],[116.346929,39.881535],[116.343843,39.881348]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.325309,40.022356],[116.32534,40.022169],[116.326782,40.022259],[116.326697,40.022819],[116.325821,40.022767],[116.325888,40.02239]]]}",68
"{""type"":""Polygon"",""coordinates"":[[[116.421203,40.122817],[116.42198,40.12079],[116.422272,40.120052],[116.422752,40.120093],[116.424495,40.120765],[116.428506,40.121393],[116.430689,40.121755],[116.430145,40.122634],[116.429862,40.122634],[116.429759,40.122972],[116.429234,40.123524],[116.42768,40.123407],[116.425344,40.123245],[116.423484,40.12311],[116.421149,40.122934]]]}",18
"{""type"":""Polygon"",""coordinates"":[[[116.146479,39.74513],[116.14664,39.743785],[116.147022,39.743796],[116.1474,39.743841],[116.148347,39.743969],[116.148356,39.744649],[116.147561,39.744638],[116.147498,39.745158]]]}",40
"{""type"":""Polygon"",""coordinates"":[[[116.200861,39.916843],[116.200861,39.914865],[116.200879,39.913443],[116.204558,39.913381],[116.205447,39.913374],[116.205411,39.914889],[116.205375,39.916615],[116.205312,39.916615],[116.20498,39.916615],[116.204742,39.916619],[116.204495,39.916622],[116.204405,39.916622],[116.20432,39.916639],[116.20418,39.916646],[116.203929,39.916726],[116.203785,39.916785],[116.201584,39.916843]]]}",19
"{""type"":""Polygon"",""coordinates"":[[[116.346343,39.742223],[116.346347,39.740892],[116.347726,39.740916],[116.347748,39.74222]]]}",45
"{""type"":""Polygon"",""coordinates"":[[[116.326593,39.857661],[116.326593,39.856411],[116.327882,39.856349],[116.327905,39.85692],[116.327833,39.857172],[116.327824,39.857629],[116.327231,39.857671]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.388868,39.859591],[116.388541,39.858453],[116.389924,39.858075],[116.39036,39.85946],[116.389991,39.859515]]]}",68
"{""type"":""Polygon"",""coordinates"":[[[116.313636,39.884427],[116.313636,39.882365],[116.31643,39.882341],[116.316416,39.882732],[116.316282,39.882784],[116.316192,39.8834],[116.316439,39.883389],[116.316421,39.884521]]]}",12
"{""type"":""Polygon"",""coordinates"":[[[116.421041,40.116831],[116.421055,40.116314],[116.421194,40.11479],[116.425573,40.114527],[116.429602,40.114265],[116.430887,40.114186],[116.430702,40.116445],[116.425825,40.116335],[116.422312,40.116704]]]}",4
"{""type"":""Polygon"",""coordinates"":[[[116.329097,39.778751],[116.328998,39.775853],[116.333993,39.775805],[116.333786,39.778737],[116.332241,39.778772],[116.330885,39.778834]]]}",19
"{""type"":""Polygon"",""coordinates"":[[[116.29519,39.840937],[116.295486,39.840341],[116.295832,39.83985],[116.296793,39.839227],[116.297799,39.838846],[116.298347,39.839427],[116.297472,39.840009],[116.296955,39.840577],[116.296156,39.840466],[116.295895,39.841076]]]}",6
"{""type"":""Polygon"",""coordinates"":[[[116.381194,39.881889],[116.381468,39.88191],[116.381769,39.881924],[116.38198,39.881934],[116.382335,39.881934],[116.382716,39.881941],[116.382941,39.881941],[116.382928,39.881612],[116.382932,39.881373],[116.383431,39.88138],[116.383776,39.881391],[116.383794,39.881387],[116.383785,39.881221],[116.383781,39.881059],[116.383781,39.880996],[116.383458,39.880996],[116.382977,39.880975],[116.382685,39.880965],[116.382155,39.880958],[116.381809,39.880941],[116.381459,39.880937],[116.381248,39.88093],[116.381162,39.88092],[116.381158,39.881377],[116.381167,39.881792],[116.381158,39.881882]]]}",41
